published_date,close
2020-03-02,156.16666666666666
2020-03-03,158.41666666666666
2020-03-04,155.08333333333334
2020-03-05,157.75
2020-03-10,155.8181818181818
2020-03-11,156.58333333333334
2020-03-12,151.91666666666666
2020-03-15,146.58333333333334
2020-03-16,148.83333333333334
2020-03-17,143.08333333333334
2020-03-18,145.54545454545453
2020-03-19,143.1818181818182
2020-03-22,143.88888888888889
2020-05-12,140.75
2020-05-13,117.75
2020-06-29,140.9
2020-06-30,140.14285714285714
2020-07-01,141.0
2020-07-02,146.75
2020-07-05,138.7
2020-07-06,144.44444444444446
2020-07-07,143.58333333333334
2020-07-08,147.4
2020-07-09,143.5
2020-07-12,145.58333333333334
2020-07-13,144.66666666666666
2020-07-14,143.16666666666666
2020-07-15,144.83333333333334
2020-07-16,149.16666666666666
2020-07-19,190.33333333333334
2020-07-20,155.0
2020-07-21,148.08333333333334
2020-07-22,146.83333333333334
2020-07-23,146.66666666666666
2020-07-26,147.16666666666666
2020-07-27,146.83333333333334
2020-07-28,147.41666666666666
2020-07-29,146.16666666666666
2020-07-30,147.41666666666666
2020-08-02,143.08333333333334
2020-08-03,143.41666666666666
2020-08-05,141.58333333333334
2020-08-06,141.72727272727272
2020-08-09,144.66666666666666
2020-08-10,145.5
2020-08-11,146.25
2020-08-12,144.58333333333334
2020-08-13,142.91666666666666
2020-08-16,142.33333333333334
2020-08-17,142.58333333333334
2020-08-18,141.75
2020-08-19,142.08333333333334
2020-08-20,143.41666666666666
2020-08-23,145.83333333333334
2020-08-24,147.33333333333334
2020-08-25,147.16666666666666
2020-08-26,147.0
2020-08-27,145.66666666666666
2020-08-30,141.54545454545453
2020-08-31,144.5
2020-09-02,146.66666666666666
2020-09-03,147.08333333333334
2020-09-06,146.58333333333334
2020-09-07,147.25
2020-09-08,148.75
2020-09-09,148.83333333333334
2020-09-10,149.41666666666666
2020-09-13,148.83333333333334
2020-09-14,150.25
2020-09-15,149.66666666666666
2020-09-16,150.75
2020-09-17,163.08333333333334
2020-09-20,171.5
2020-09-21,167.0
2020-09-22,162.0
2020-09-23,165.0
2020-09-24,165.83333333333334
2020-09-27,170.16666666666666
2020-09-28,172.75
2020-09-29,171.25
2020-09-30,172.91666666666666
2020-10-01,175.16666666666666
2020-10-04,175.91666666666666
2020-10-05,175.66666666666666
2020-10-06,176.75
2020-10-07,183.33333333333334
2020-10-08,193.0
2020-10-11,199.83333333333334
2020-10-12,195.66666666666666
2020-10-13,190.75
2020-10-14,187.58333333333334
2020-10-15,187.25
2020-10-18,190.8181818181818
2020-10-19,191.33333333333334
2020-10-20,194.33333333333334
2020-10-21,194.0
2020-10-22,195.08333333333334
2020-10-28,198.25
2020-10-29,197.16666666666666
2020-11-01,195.75
2020-11-02,196.5
2020-11-03,198.0
2020-11-04,197.5
2020-11-05,197.5
2020-11-08,199.5
2020-11-09,199.5
2020-11-10,200.66666666666666
2020-11-11,199.33333333333334
2020-11-12,198.41666666666666
2020-11-18,201.33333333333334
2020-11-19,204.25
2020-11-22,204.25
2020-11-23,205.41666666666666
2020-11-24,207.58333333333334
2020-11-25,213.66666666666666
2020-11-26,211.5
2020-11-29,214.33333333333334
2020-11-30,213.58333333333334
2020-12-01,211.0
2020-12-02,212.83333333333334
2020-12-03,211.75
2020-12-06,205.83333333333334
2020-12-07,210.33333333333334
2020-12-08,206.58333333333334
2020-12-09,206.5
2020-12-10,207.58333333333334
2020-12-13,208.91666666666666
2020-12-14,209.75
2020-12-15,207.25
2020-12-16,207.75
2020-12-17,205.08333333333334
2020-12-20,198.16666666666666
2020-12-21,199.16666666666666
2020-12-22,206.5
2020-12-23,205.08333333333334
2020-12-24,202.41666666666666
2020-12-27,200.16666666666666
2020-12-28,200.66666666666666
2020-12-29,199.66666666666666
2020-12-30,195.25
2020-12-31,195.58333333333334
2021-01-03,195.25
2021-01-04,197.16666666666666
2021-01-05,195.83333333333334
2021-01-06,196.08333333333334
2021-01-07,200.25
2021-01-10,203.41666666666666
2021-01-11,203.33333333333334
2021-01-12,209.16666666666666
2021-01-13,219.25
2021-01-17,228.83333333333334
2021-01-18,235.16666666666666
2021-01-19,245.0
2021-01-20,256.6666666666667
2021-01-21,265.4166666666667
2021-01-24,268.25
2021-01-25,271.45454545454544
2021-01-26,268.3333333333333
2021-01-27,266.9166666666667
2021-01-28,263.9166666666667
2021-01-31,251.0
2021-02-01,260.6666666666667
2021-02-02,261.8333333333333
2021-02-03,256.0833333333333
2021-02-04,254.08333333333334
2021-02-07,258.3333333333333
2021-02-08,263.8333333333333
