published_date,close
2023-03-07,294.372
2023-03-09,307.22
2023-03-12,301.768
2023-03-13,298.868
2023-03-14,300.308
2023-03-15,299.54
2023-03-16,300.192
2023-03-19,300.632
2023-03-20,307.24
2023-03-22,302.988
2023-03-23,298.168
2023-03-26,295.24
2023-03-27,301.884
2023-03-28,301.916
2023-03-29,301.36400000000003
2023-03-30,299.212
2023-04-02,293.86
2023-04-03,290.756
2023-04-04,290.98400000000004
2023-04-05,292.472
2023-04-06,288.74
2023-04-09,282.91200000000003
2023-04-10,283.572
2023-04-11,289.60400000000004
2023-04-12,305.128
2023-04-13,298.63599999999997
2023-04-16,297.624
2023-04-17,293.86400000000003
2023-04-18,292.164
2023-04-19,295.488
2023-04-20,291.284
2023-04-23,288.324
2023-04-24,289.26
2023-04-25,292.28
2023-04-26,290.08799999999997
2023-04-27,288.248
2023-04-30,282.98
2023-05-02,280.56
2023-05-03,276.656
2023-05-04,280.4
2023-05-07,274.568
2023-05-08,268.728
2023-05-09,272.564
2023-05-10,272.568
2023-05-11,271.768
2023-05-14,266.096
2023-05-15,265.856
2023-05-16,268.20799999999997
2023-05-17,272.928
2023-05-18,281.068
2023-05-21,280.1
2023-05-22,281.12
2023-05-23,288.376
2023-05-24,286.904
2023-05-28,285.528
2023-05-30,277.94
2023-05-31,271.144
2023-06-01,274.66
2023-06-04,286.548
2023-06-05,284.772
2023-06-06,292.824
2023-06-07,294.084
2023-06-08,292.204
2023-06-11,297.444
2023-06-12,296.448
2023-06-13,303.004
2023-06-14,303.992
2023-06-15,301.724
2023-06-18,307.768
2023-06-19,305.028
2023-06-20,296.316
2023-06-21,292.30400000000003
2023-06-22,287.316
2023-06-25,291.824
2023-06-26,289.54400000000004
2023-06-27,293.79200000000003
2023-06-28,286.572
2023-07-02,278.72
2023-07-03,274.836
2023-07-04,274.92400000000004
2023-07-05,269.19599999999997
2023-07-06,267.48
2023-07-09,267.748
2023-07-10,260.972
2023-07-11,257.928
2023-07-12,272.216
2023-07-13,266.512
2023-07-16,264.58
2023-07-17,269.232
2023-07-18,267.756
2023-07-19,265.868
2023-07-20,267.29200000000003
2023-07-23,272.344
2023-07-24,270.52
2023-07-25,269.644
2023-07-26,266.54
2023-07-27,263.236
2023-07-30,257.224
2023-07-31,256.476
2023-08-01,252.33599999999998
2023-08-02,252.192
2023-08-03,250.36
2023-08-06,245.736
2023-08-07,244.708
2023-08-08,240.908
2023-08-09,247.192
2023-08-10,246.952
2023-08-13,246.54
2023-08-14,243.46400000000003
2023-08-15,238.78
2023-08-16,234.99599999999998
2023-08-17,235.66
2023-08-20,230.988
2023-08-21,227.764
2023-08-22,232.18400000000003
2023-08-23,238.31599999999997
2023-08-24,232.696
2023-08-27,229.372
2023-08-28,229.22
2023-08-29,228.232
2023-08-30,227.108
2023-09-03,222.312
2023-09-04,221.208
2023-09-05,220.44
2023-09-07,215.512
2023-09-10,216.108
2023-09-11,221.83599999999998
2023-09-12,218.74400000000003
2023-09-13,227.856
2023-09-17,221.928
2023-09-18,224.18
2023-09-19,233.21599999999998
2023-09-21,246.06
2023-09-24,240.71200000000002
2023-09-25,239.796
2023-09-26,247.40400000000002
2023-09-27,242.732
2023-10-01,235.208
2023-10-02,237.53599999999997
2023-10-03,234.34400000000002
2023-10-04,236.976
2023-10-05,231.13333333333333
2023-10-08,228.092
2023-10-09,227.236
2023-10-10,223.06
2023-10-11,223.34799999999998
2023-10-12,219.12
2023-10-16,216.24400000000003
2023-10-17,217.56799999999998
2023-10-18,222.812
2023-10-19,221.604
2023-10-29,217.50799999999998
2023-10-30,218.968
2023-10-31,217.36
2023-11-01,216.90400000000002
2023-11-02,214.268
2023-11-05,211.84799999999998
2023-11-06,214.976
2023-11-07,214.628
2023-11-08,215.72799999999998
2023-11-09,214.50400000000002
2023-11-20,215.22799999999998
2023-11-21,211.93599999999998
2023-11-22,216.424
2023-11-23,218.312
2023-11-26,227.4
2023-11-27,225.48
2023-11-28,224.7
2023-11-29,222.12400000000002
2023-11-30,218.628
2023-12-03,219.108
2023-12-04,218.908
2023-12-05,218.328
2023-12-06,217.74400000000003
2023-12-07,219.7
2023-12-10,236.1
2023-12-11,232.896
2023-12-12,240.49599999999998
2023-12-13,242.04
2023-12-14,245.672
2023-12-17,259.868
2023-12-18,259.94
2023-12-19,261.692
2023-12-20,266.376
2023-12-21,262.01599999999996
2023-12-24,258.008
2023-12-27,254.676
2023-12-28,253.112
2024-01-01,248.232
2024-01-02,242.236
2024-01-03,247.976
2024-01-04,254.06799999999998
2024-01-07,259.408
2024-01-08,266.856
2024-01-09,265.8
2024-01-10,263.008
2024-01-11,267.628
2024-01-14,282.068
2024-01-16,292.94
2024-01-17,280.512
2024-01-18,288.272
2024-01-21,292.444
2024-01-22,287.176
2024-01-23,285.57599999999996
2024-01-24,281.124
2024-01-25,282.14799999999997
2024-01-28,286.332
2024-01-29,288.82
2024-01-30,295.58
2024-01-31,288.756
2024-02-01,281.8
2024-02-04,280.944
2024-02-05,281.68
2024-02-06,284.096
2024-02-07,285.868
2024-02-08,287.20799999999997
2024-02-11,286.096
2024-02-12,289.652
2024-02-13,285.752
2024-02-14,287.9
2024-02-15,288.084
2024-02-18,285.07599999999996
2024-02-20,281.46
2024-02-21,278.7
2024-02-22,272.652
2024-02-25,265.86
2024-02-26,269.56
2024-02-27,271.796
2024-02-28,269.724
2024-02-29,263.08799999999997
2024-03-03,260.9
2024-03-04,279.224
2024-03-05,269.952
2024-03-06,271.32
2024-03-07,273.6
2024-03-10,274.892
2024-03-12,279.008
2024-03-13,277.188
2024-03-14,273.524
2024-03-17,270.808
2024-03-18,271.70399999999995
2024-03-19,269.644
2024-03-20,268.028
2024-03-21,266.072
2024-03-25,262.964
2024-03-26,268.176
2024-03-27,265.52
2024-03-28,265.812
2024-03-31,265.032
2024-04-01,262.92400000000004
2024-04-02,261.54
2024-04-03,260.0
2024-04-04,258.80400000000003
2024-04-07,261.548
2024-04-09,263.432
2024-04-10,262.564
2024-04-14,264.916
2024-04-15,262.372
2024-04-16,259.48
2024-04-18,256.684
2024-04-21,258.572
2024-04-22,256.524
2024-04-24,256.3
2024-04-25,254.796
2024-04-28,255.644
2024-04-29,255.092
2024-04-30,259.32
2024-05-02,257.116
2024-05-05,253.088
2024-05-06,251.588
2024-05-07,250.396
2024-05-08,250.132
2024-05-09,250.36
2024-05-12,250.6
2024-05-13,251.40400000000002
2024-05-14,259.612
2024-05-15,257.204
2024-05-16,256.844
2024-05-19,260.41200000000003
2024-05-20,262.736
2024-05-21,268.6
2024-05-22,265.92400000000004
2024-05-26,261.368
2024-05-27,262.57599999999996
2024-05-29,259.32
2024-05-30,260.07599999999996
2024-06-02,262.028
2024-06-03,260.776
2024-06-04,258.8
2024-06-05,256.472
2024-06-06,256.88
2024-06-09,257.224
2024-06-10,262.504
2024-06-11,272.056
2024-06-12,270.968
2024-06-13,271.112
2024-06-16,273.632
2024-06-18,271.072
2024-06-19,270.252
2024-06-20,268.816
2024-06-23,266.808
2024-06-24,265.964
2024-06-25,268.632
2024-06-26,266.332
2024-06-27,265.476
2024-06-30,263.24
2024-07-01,263.628
2024-07-02,268.7
2024-07-03,266.39599999999996
2024-07-04,267.024
2024-07-07,268.1
2024-07-08,266.91200000000003
